,start_at,end_at,timeout,node,bottleneck,status,bottleneck_id
2303,2020-12-14 17:29:12,2020-12-14 17:30:12,60,GW1,diskspace,COMPLETED,bf4db4f4-4342-462e-bfc0-7bb61d711c15
2304,2020-12-14 17:26:12,2020-12-14 17:27:12,60,GW111,cpu,FAILED,3b28c6e8-8928-4207-9653-66def90f06a1
2305,2020-12-14 17:26:42,2020-12-14 17:27:42,60,GW1,network_packet_duplicate,COMPLETED,b903f963-317a-45c3-ac66-8ad0918b8e3d
2306,2020-12-14 17:25:11,2020-12-14 17:27:11,120,SRV,network_packet_duplicate,COMPLETED,fbd5cade-5a67-4b5d-a7d6-a7eba461ba9b
2307,2020-12-14 17:28:12,2020-12-14 17:29:12,60,GW111,diskio,FAILED,a44ba5f7-040b-4fda-b6fa-3680e53f1d19
2308,2020-12-14 17:20:40,2020-12-14 17:21:40,60,GW111,cpu,COMPLETED,6d067bbe-494a-4875-bece-926de95f9463
2309,2020-12-14 17:11:38,2020-12-14 17:13:08,90,GW111,network_delay,COMPLETED,d6efe549-f32d-4dc8-a636-f5d4c00c2884
2310,2020-12-14 17:18:39,2020-12-14 17:19:39,60,GW111,memory,COMPLETED,997e1a31-982c-4731-989c-e52e4f57d92a
2311,2020-12-14 17:22:10,2020-12-14 17:23:10,60,GW11,memory,COMPLETED,f88e54bc-95ec-481b-8e7a-03ec9523bbea
2312,2020-12-14 17:13:38,2020-12-14 17:14:38,60,GW11,network_packet_corrupt,COMPLETED,325e9aa7-7812-4b24-8b7a-ebdf5bd20a2e
2313,2020-12-14 17:27:42,2020-12-14 17:28:42,60,GW111,diskio,COMPLETED,e8b6c0e8-a849-41d6-8f38-e02fe38b363e
2314,2020-12-14 17:12:38,2020-12-14 17:14:08,90,GW1,cpu,COMPLETED,6085f1d1-b600-4677-88e0-b683a71cfc24
2315,2020-12-14 17:14:08,2020-12-14 17:15:38,90,SRV,memory,COMPLETED,e49b4d2c-0c3c-4f7d-bb67-51c93ce8bf8e
2316,2020-12-14 17:23:41,2020-12-14 17:24:41,60,GW111,cpu,COMPLETED,41707928-698a-4793-a6d0-3569352ff16d
2317,2020-12-14 17:30:13,2020-12-14 17:31:13,60,GW111,memory,COMPLETED,3a5dad67-5d97-4bf7-b21e-d455ce63c2c0
2318,2020-12-14 17:15:08,2020-12-14 17:16:08,60,SRV,network_packet_corrupt,COMPLETED,d432d9b7-92a1-44b9-89a1-98e4b56d7fe9
2319,2020-12-14 17:17:39,2020-12-14 17:18:39,60,SRV,cpu,COMPLETED,5e0885a0-2c95-4a86-9566-29a2e335394f
2320,2020-12-14 17:37:42,2020-12-14 17:39:12,90,GW111,network_packet_duplicate,COMPLETED,6a490a24-e021-457a-ab4c-2027d13f6780
2321,2020-12-14 17:35:11,2020-12-14 17:36:11,60,GW11,diskspace,COMPLETED,acc945e2-69ab-4ad6-8454-1be0420f91e6
2322,2020-12-14 17:46:14,2020-12-14 17:47:14,60,GW11,cpu,COMPLETED,701b448c-7681-4d8d-a5e3-6755dff5a92b
2323,2020-12-14 17:41:43,2020-12-14 17:42:43,60,GW1,diskspace,COMPLETED,c5ef7edc-ee12-437f-9a73-fbcd46befbc2
2324,2020-12-14 17:38:43,2020-12-14 17:40:13,90,GW111,network_packet_loss,FAILED,86fd64fe-1248-4915-bb7e-4c9e0472e71f
2325,2020-12-14 17:48:15,2020-12-14 17:49:45,90,GW111,cpu,COMPLETED,b9e2401e-3423-4f49-be97-0c0f7eba379e
2326,2020-12-14 17:38:12,2020-12-14 17:39:42,90,SRV,network_packet_loss,COMPLETED,33e61059-588d-46a2-80f0-2708f8567ac5
2327,2020-12-14 17:50:16,2020-12-14 17:51:16,60,GW11,memory,COMPLETED,d42f411c-0467-4db2-b822-d2d8cbf0d884
2328,2020-12-14 17:46:45,2020-12-14 17:48:15,90,GW11,network_packet_loss,COMPLETED,e2f3d334-a299-42ec-846e-65be41d50ef9
2329,2020-12-14 17:34:11,2020-12-14 17:35:11,60,GW111,network_packet_loss,COMPLETED,70999272-df07-4653-ad1b-6ad04e303d34
2330,2020-12-14 17:40:43,2020-12-14 17:42:13,90,GW11,diskspace,COMPLETED,b1d0ab3e-9c38-4cd3-b1e2-934d4a7a7fc6
2331,2020-12-14 17:49:45,2020-12-14 17:50:45,60,SRV,cpu,COMPLETED,4979d172-a277-4666-a96d-e71ef7dbdb5c
2332,2020-12-14 17:33:41,2020-12-14 17:34:41,60,GW111,diskio,COMPLETED,de3bcb9e-ba01-43a7-ba5e-e1c657c6ed39
2333,2020-12-14 17:35:42,2020-12-14 17:37:12,90,GW111,cpu,COMPLETED,b185d2c1-9f41-4b4f-930d-23c293bb51de
2334,2020-12-14 17:39:43,2020-12-14 17:40:43,60,GW11,network_packet_corrupt,FAILED,c671604d-c0f8-4a2c-af33-65f76e5a11bf
2335,2020-12-14 17:43:14,2020-12-14 17:44:44,90,GW1,network_delay,COMPLETED,d39d1c7b-8c59-4faa-8392-d8fb5df0ae71
2336,2020-12-14 17:36:42,2020-12-14 17:37:42,60,GW111,network_packet_loss,FAILED,f7bab6a3-5215-47af-bb6a-9277b2e40136
2337,2020-12-14 17:43:44,2020-12-14 17:44:44,60,GW1,cpu,COMPLETED,2606cd8b-087a-4c56-b9e6-b9c2c3f87220
2338,2020-12-14 17:53:16,2020-12-14 17:54:16,60,SRV,cpu,COMPLETED,459caf8f-dc55-4e32-84b8-bafe18527e97
2339,2020-12-14 17:49:15,2020-12-14 17:50:15,60,SRV,network_packet_loss,COMPLETED,59737641-b316-4f0d-97fd-ca65fecbc582
2340,2020-12-14 17:47:45,2020-12-14 17:48:45,60,GW111,network_packet_duplicate,COMPLETED,bef95a46-e830-4c79-8965-fe6109b8a93e
2341,2020-12-14 17:48:45,2020-12-14 17:49:45,60,GW11,network_packet_loss,COMPLETED,40fc12f6-58a1-4ef6-b3b5-eb291032be09
2342,2020-12-14 17:51:16,2020-12-14 17:52:46,90,GW111,network_packet_corrupt,COMPLETED,bf977d00-e8ce-4168-86e9-77006cb08d8e
2343,2020-12-14 17:44:44,2020-12-14 17:46:44,120,GW111,network_packet_corrupt,COMPLETED,2916c527-b4df-4eaa-b6b3-db7f9a35bc41
2344,2020-12-14 17:42:44,2020-12-14 17:44:14,90,GW111,memory,FAILED,2202f292-ee37-40ad-bb86-04434d77326d
2345,2020-12-14 17:50:46,2020-12-14 17:51:46,60,SRV,network_delay,COMPLETED,a3ec7d9e-2155-4b71-9e16-8d236c8a49c8
2346,2020-12-14 17:45:14,2020-12-14 17:46:14,60,SRV,network_packet_corrupt,COMPLETED,e7293ac6-0db0-4dd7-8d94-f14fb3d01171
2347,2020-12-14 17:42:13,2020-12-14 17:43:13,60,GW1,diskio,COMPLETED,f441660b-97a3-40ba-8478-9f7026074501
2348,2020-12-14 17:39:13,2020-12-14 17:41:13,120,GW111,diskspace,COMPLETED,5fda68e4-2b30-4c4a-a31b-2e86ea1b3414
2349,2020-12-14 17:37:12,2020-12-14 17:38:12,60,GW111,diskio,COMPLETED,e48fdcb0-68c2-4627-a598-0a510a33945e
2350,2020-12-14 17:45:44,2020-12-14 17:47:44,120,GW1,cpu,COMPLETED,cb205f60-3523-4e25-9bcd-115c42b0719c
2351,2020-12-14 17:40:13,2020-12-14 17:41:43,90,GW111,memory,COMPLETED,2b2ba750-cc81-498e-8bd4-67c605875cf3
2352,2020-12-14 17:36:12,2020-12-14 17:37:12,60,GW111,network_packet_corrupt,COMPLETED,b00a5aeb-e8fa-47b2-9d96-54bb296869e7
2353,2020-12-14 17:41:13,2020-12-14 17:42:43,90,GW1,network_packet_duplicate,COMPLETED,484ef731-5da1-47f3-9e2a-0cf4247ef7c2
2354,2020-12-14 17:52:46,2020-12-14 17:54:16,90,GW1,network_packet_corrupt,COMPLETED,c4e88aef-aa4d-49aa-b91e-589482d5b6fa
2355,2020-12-14 17:52:16,2020-12-14 17:53:16,60,GW1,diskspace,COMPLETED,a7b16785-49a1-47a1-95a4-935317149d80
2356,2020-12-14 17:51:46,2020-12-14 17:52:46,60,GW111,diskspace,COMPLETED,8065081d-76e9-4978-8028-6cc9dc21b620
2357,2020-12-14 17:47:15,2020-12-14 17:48:15,60,SRV,diskspace,COMPLETED,83e6ea30-cc00-4ea3-ba46-c16728c144d1
2358,2020-12-14 17:34:41,2020-12-14 17:36:11,90,GW1,network_packet_duplicate,COMPLETED,061291ac-e191-41c9-910b-8438812035de
2359,2020-12-14 17:44:14,2020-12-14 17:45:14,60,GW11,network_delay,COMPLETED,e78d5632-d56e-43e1-9b25-21d229ba3327
2360,2020-12-14 17:56:44,2020-12-14 17:57:44,60,GW111,diskspace,COMPLETED,db8366b9-38c3-49da-bc31-f203bb9169ac
2361,2020-12-14 18:15:49,2020-12-14 18:17:49,120,SRV,network_packet_duplicate,COMPLETED,c8ad119b-5d21-4419-8e7d-a1a5217b5f50
2362,2020-12-14 18:13:19,2020-12-14 18:14:19,60,GW111,diskio,COMPLETED,9a143406-ce1b-44d7-9983-32a2a25c92ac
2363,2020-12-14 18:14:19,2020-12-14 18:15:49,90,GW1,diskspace,FAILED,31933fe5-828b-484b-abaf-d58eeab7fcfd
2364,2020-12-14 17:57:44,2020-12-14 17:58:44,60,GW1,network_delay,COMPLETED,b6c24b3d-4c91-4235-92e3-f85c6a014d2d
2365,2020-12-14 18:11:48,2020-12-14 18:12:48,60,GW11,network_packet_loss,COMPLETED,9735fdf3-907b-48e7-a773-3f497d520031
2366,2020-12-14 18:04:16,2020-12-14 18:06:16,120,SRV,diskio,COMPLETED,0b7d43ba-4682-4407-ba37-6a44c7685f99
2367,2020-12-14 18:03:46,2020-12-14 18:04:46,60,GW1,cpu,COMPLETED,26aff5c1-82d2-4979-a4a3-4bae55adab99
2368,2020-12-14 18:09:47,2020-12-14 18:10:47,60,GW11,network_packet_loss,COMPLETED,905c89d4-fee0-44f5-a7ff-73be8f4ce7b7
2369,2020-12-14 18:02:16,2020-12-14 18:03:16,60,GW111,memory,COMPLETED,fe7d6ff4-04a1-4b56-b4d0-63245a0b486f
2370,2020-12-14 18:06:47,2020-12-14 18:07:47,60,GW1,cpu,COMPLETED,004d4469-376b-4b68-a85f-8d5ffc6f25bf
2371,2020-12-14 18:14:49,2020-12-14 18:16:19,90,GW11,cpu,COMPLETED,fc6a6662-1577-4ba2-80af-ea601d83e03e
2372,2020-12-14 18:00:45,2020-12-14 18:01:45,60,GW1,diskspace,COMPLETED,16a3ecba-eddf-4bfd-8a00-1999b8c46059
2373,2020-12-14 18:05:16,2020-12-14 18:06:46,90,GW1,memory,COMPLETED,59f6df1b-416b-4d81-801e-3c4eea376676
2374,2020-12-14 18:11:18,2020-12-14 18:12:48,90,GW111,network_delay,COMPLETED,0c167a3c-f242-4e90-b80b-09313bd072f6
2375,2020-12-14 17:59:15,2020-12-14 18:00:15,60,GW1,network_packet_corrupt,COMPLETED,08cf192f-714d-4d71-a874-e60ed7259f20
2376,2020-12-14 18:01:15,2020-12-14 18:03:15,120,GW1,cpu,COMPLETED,edd5c3b2-1d54-411e-9065-cb91a2c26654
2377,2020-12-14 18:12:48,2020-12-14 18:13:48,60,SRV,network_delay,COMPLETED,ad2093eb-2b0f-49e9-b701-a6769309f029
2378,2020-12-14 17:58:14,2020-12-14 17:59:14,60,GW111,memory,COMPLETED,cc834166-4272-4682-b785-28cbfaad613f
2379,2020-12-14 18:10:48,2020-12-14 18:12:18,90,GW1,network_delay,COMPLETED,8d26b4f7-501d-4844-b26d-d39471947c0f
2380,2020-12-14 18:08:47,2020-12-14 18:09:47,60,GW111,network_delay,COMPLETED,a3e41906-1e96-483d-bcbf-a3a9cbbad366
2381,2020-12-14 18:03:16,2020-12-14 18:04:16,60,GW111,memory,FAILED,62155d72-cf90-4bce-a212-1a4acbe64de5
2382,2020-12-14 18:13:49,2020-12-14 18:15:19,90,GW111,cpu,FAILED,9f3f63e6-e991-432c-aec9-ac10b881e804
2383,2020-12-14 17:59:45,2020-12-14 18:00:45,60,GW111,cpu,COMPLETED,1b985d79-5153-4202-97d7-72a7cf257d4a
2384,2020-12-14 17:57:14,2020-12-14 17:58:14,60,SRV,network_packet_duplicate,COMPLETED,ae45be27-4636-4a5c-ba66-28a50515545c
2385,2020-12-14 17:58:45,2020-12-14 17:59:45,60,GW1,network_delay,FAILED,ca3e59c3-e858-439a-bc4e-ac57ad961636
2386,2020-12-14 18:15:19,2020-12-14 18:16:49,90,GW1,cpu,COMPLETED,53ac0d3d-069d-493d-bf2d-a82b35ed0f11
2387,2020-12-14 18:02:46,2020-12-14 18:03:46,60,GW111,cpu,COMPLETED,852fb8a1-9315-4cf4-bb05-2372620d4672
2388,2020-12-14 18:05:46,2020-12-14 18:06:46,60,SRV,network_packet_duplicate,COMPLETED,0150d37d-098e-49ad-ba74-47cd15a1eace
2389,2020-12-14 18:04:46,2020-12-14 18:05:46,60,GW111,cpu,COMPLETED,0bae471e-caff-4d5e-bf1b-e81ce377726e
2390,2020-12-14 18:07:47,2020-12-14 18:08:47,60,SRV,memory,COMPLETED,b5e16fb0-5b46-464f-a4f4-a2cd86bb7ba0
2391,2020-12-14 18:12:18,2020-12-14 18:13:48,90,GW111,memory,COMPLETED,0565ce75-b11c-4c5d-8950-260893f75d34
2392,2020-12-14 17:56:14,2020-12-14 17:57:44,90,SRV,cpu,COMPLETED,7101ed5f-de4e-4f6f-a466-df031f226363
2393,2020-12-14 18:10:18,2020-12-14 18:11:48,90,GW11,cpu,COMPLETED,605dafd2-25f1-4ba6-bc41-a290443235be
2394,2020-12-14 18:07:17,2020-12-14 18:08:47,90,GW111,cpu,COMPLETED,c218d8de-2f9c-4918-9bb1-788cc87b82bc
2395,2020-12-14 18:09:17,2020-12-14 18:10:47,90,GW1,cpu,COMPLETED,fcca8a0a-7643-43ad-b3ce-1d12a96217b8
2396,2020-12-14 18:08:17,2020-12-14 18:10:17,120,SRV,cpu,COMPLETED,67aacad9-87b3-4c16-9323-acee4206a46b
2397,2020-12-14 18:00:15,2020-12-14 18:01:45,90,SRV,network_delay,COMPLETED,7f25d87a-e42b-4188-ba95-b4c45e9bc3e8
2398,2020-12-14 18:06:17,2020-12-14 18:07:47,90,GW11,diskio,FAILED,1f568ea9-661c-47e1-9976-b98f1e836643
2399,2020-12-14 18:01:45,2020-12-14 18:03:45,120,GW1,memory,COMPLETED,7c3437c8-66c1-4262-b7f4-57574a3d0583
2400,2020-12-14 18:26:19,2020-12-14 18:27:49,90,GW1,cpu,FAILED,9f0faa16-71da-4419-8f16-0161f9962691
2401,2020-12-14 18:18:47,2020-12-14 18:20:47,120,SRV,network_packet_duplicate,COMPLETED,3c377976-dad8-4daa-b119-d49a528a336d
2402,2020-12-14 18:25:19,2020-12-14 18:26:19,60,SRV,network_packet_loss,COMPLETED,4b517fe9-96c8-479e-9c2d-fc5e49d3b436
2403,2020-12-14 18:27:19,2020-12-14 18:28:19,60,GW111,memory,COMPLETED,6e7da5da-33f5-4861-8a78-7dd15b2b5bd0
2404,2020-12-14 18:20:47,2020-12-14 18:21:47,60,GW11,network_packet_duplicate,FAILED,f4f3fd78-f1b5-492a-9fa9-b9b2101eca78
2405,2020-12-14 18:32:21,2020-12-14 18:34:21,120,GW111,memory,COMPLETED,10cdadbf-56c3-4a40-bb0a-cdddfc020b9f
2406,2020-12-14 18:34:21,2020-12-14 18:35:21,60,SRV,cpu,COMPLETED,18ebbc56-301f-44b7-8cae-7a4198f8c91b
2407,2020-12-14 18:36:52,2020-12-14 18:38:52,120,GW11,network_packet_corrupt,COMPLETED,ced4e1f1-5be5-43d5-b9e0-54eeff2efa72
2408,2020-12-14 18:31:20,2020-12-14 18:32:50,90,GW111,cpu,COMPLETED,4782a5b1-ccdd-4e31-a559-98da4a5d755d
2409,2020-12-14 18:19:47,2020-12-14 18:21:17,90,GW111,network_packet_corrupt,COMPLETED,5d56c86a-24da-466c-80ae-a17e13f9a538
2410,2020-12-14 18:27:49,2020-12-14 18:28:49,60,GW11,memory,COMPLETED,705bf719-aa8d-4fb3-9371-61902082c1c1
2411,2020-12-14 18:21:48,2020-12-14 18:23:18,90,SRV,diskio,COMPLETED,80dd48a2-4e88-4ca6-b992-274956fbd5a0
2412,2020-12-14 18:30:20,2020-12-14 18:31:50,90,GW11,cpu,COMPLETED,7f8eecc4-70ef-44a4-8ccc-6edd295690f8
2413,2020-12-14 18:35:52,2020-12-14 18:36:52,60,SRV,network_packet_corrupt,FAILED,9d8c6402-f0aa-4857-9673-d001a7c221bb
2414,2020-12-14 18:28:20,2020-12-14 18:29:20,60,GW111,cpu,FAILED,9a335857-83ce-42ef-b033-bb12f3b33039
2415,2020-12-14 18:29:20,2020-12-14 18:30:20,60,GW1,network_packet_duplicate,COMPLETED,ee61f1b2-e0a3-44ab-8914-c4aef5f9ee2a
2416,2020-12-14 18:30:50,2020-12-14 18:32:20,90,GW11,cpu,FAILED,ec765ba4-438e-44d8-84b5-d2cc06c22f02
2417,2020-12-14 18:25:49,2020-12-14 18:26:49,60,GW1,cpu,COMPLETED,e5748900-f1a0-4373-95a0-c8089da27c6b
2418,2020-12-14 18:22:48,2020-12-14 18:23:48,60,GW111,network_delay,COMPLETED,198b7def-abf5-4a76-8bb2-abf214112262
2419,2020-12-14 18:31:51,2020-12-14 18:32:51,60,GW111,network_delay,COMPLETED,4a584acf-8165-4111-baad-e0c96e23db8e
2420,2020-12-14 18:33:51,2020-12-14 18:34:51,60,GW11,diskspace,COMPLETED,aa6eb633-9d8c-4698-97d8-0bac66c13fda
2421,2020-12-14 18:34:51,2020-12-14 18:36:21,90,GW111,cpu,COMPLETED,330e8a5a-247a-4d84-af96-66215477a99b
2422,2020-12-14 18:28:50,2020-12-14 18:29:50,60,SRV,cpu,COMPLETED,59f4023e-bb9b-4c2c-994a-3b1dd34eac59
2423,2020-12-14 18:23:48,2020-12-14 18:24:48,60,GW11,network_packet_loss,COMPLETED,030770ec-5a67-4037-8f5a-b1bf6f3074ce
2424,2020-12-14 18:21:18,2020-12-14 18:22:18,60,SRV,cpu,COMPLETED,c483c737-3790-4c15-8f4c-d32120927de2
2425,2020-12-14 18:29:50,2020-12-14 18:30:50,60,SRV,cpu,FAILED,759042d8-de38-4af4-a2d4-af5ae8545d89
2426,2020-12-14 18:23:18,2020-12-14 18:24:18,60,GW111,network_packet_loss,FAILED,23d35aa2-5b30-4ad7-9515-3bf00ae39bdb
2427,2020-12-14 18:36:22,2020-12-14 18:38:22,120,GW11,cpu,COMPLETED,8e63f53d-0daa-4cfd-b596-4683420381c2
2428,2020-12-14 18:35:22,2020-12-14 18:36:22,60,SRV,network_delay,COMPLETED,f9abb654-46a7-4a42-872d-612ae5bb7bad
2429,2020-12-14 18:32:51,2020-12-14 18:34:21,90,GW111,diskio,FAILED,ba4dad97-2695-4859-b9a1-fd65b4f7aaf5
2430,2020-12-14 18:33:21,2020-12-14 18:34:21,60,GW111,network_delay,COMPLETED,3d8c2490-5456-4fd6-a3d6-045581880fe2
2431,2020-12-14 18:37:22,2020-12-14 18:38:22,60,GW11,memory,FAILED,9f016d14-70f5-41ac-b07d-35b389923406
2432,2020-12-14 18:38:22,2020-12-14 18:39:22,60,GW11,cpu,FAILED,cefc50b2-10bc-4392-9c2b-b4fe4c8986a9
2433,2020-12-14 18:24:49,2020-12-14 18:26:19,90,GW11,network_packet_loss,FAILED,6c86b20f-d24a-4ec6-a43b-e686ce38ab21
2434,2020-12-14 18:19:17,2020-12-14 18:21:17,120,GW11,network_packet_corrupt,COMPLETED,22a6a4be-7d97-4cb1-92a8-e9474e77769e
2435,2020-12-14 18:37:52,2020-12-14 18:38:52,60,GW1,network_packet_corrupt,COMPLETED,b18db470-b3d9-4d0f-aa02-aa51754e223f
2436,2020-12-14 18:20:17,2020-12-14 18:21:47,90,GW11,cpu,FAILED,45e5d659-15b2-4f35-97fb-c0d2279c9094
2437,2020-12-14 18:24:18,2020-12-14 18:26:18,120,GW11,network_packet_corrupt,FAILED,8b9fd544-38e9-42cd-a20a-aed8f896811c
2438,2020-12-14 18:22:18,2020-12-14 18:23:48,90,GW111,diskio,COMPLETED,792f958b-4b14-4549-847d-47a04678bbe1
2439,2020-12-14 18:26:49,2020-12-14 18:27:49,60,SRV,cpu,COMPLETED,affccce7-45a4-4806-8054-92129248c650
2440,2020-12-14 18:44:51,2020-12-14 18:45:51,60,GW11,network_packet_loss,COMPLETED,6b79aa01-a2fe-42ad-89e5-b5b87ec155d8
2441,2020-12-14 18:55:24,2020-12-14 18:56:24,60,SRV,network_delay,COMPLETED,ecb24ae3-5e31-480d-baa7-f6e4e05c7970
2442,2020-12-14 18:41:20,2020-12-14 18:43:20,120,SRV,network_packet_loss,COMPLETED,4d9da6e4-b34c-41f4-a2c6-ddf5073a1159
2443,2020-12-14 18:59:55,2020-12-14 19:00:55,60,SRV,cpu,COMPLETED,f4cd408c-2d68-4c3d-a170-eb24dd527ef1
2444,2020-12-14 18:57:54,2020-12-14 18:59:24,90,GW1,network_delay,COMPLETED,19360e3f-4875-4ba7-b4a6-dce694641633
2445,2020-12-14 18:58:25,2020-12-14 18:59:25,60,SRV,network_packet_duplicate,COMPLETED,f195b478-45c3-4368-892c-e7ad119d5f96
2446,2020-12-14 18:56:54,2020-12-14 18:57:54,60,GW11,network_packet_corrupt,COMPLETED,8afe3409-4759-484f-b050-6b2e368cebc6
2447,2020-12-14 18:52:23,2020-12-14 18:53:53,90,GW1,network_packet_loss,COMPLETED,dc463657-8500-469d-846a-6d55c3608e58
2448,2020-12-14 18:48:52,2020-12-14 18:49:52,60,GW1,diskio,FAILED,d9a33cb4-38e6-4356-97df-8c1ef79ccc07
2449,2020-12-14 18:52:53,2020-12-14 18:54:23,90,GW1,network_packet_corrupt,FAILED,4e235cf3-8c2c-40e2-be49-7fb953e8699b
2450,2020-12-14 18:41:50,2020-12-14 18:42:50,60,GW11,network_packet_corrupt,COMPLETED,af660ce2-b301-4ca1-af0a-14a465054046
2451,2020-12-14 18:43:51,2020-12-14 18:44:51,60,GW111,network_packet_loss,COMPLETED,a435049b-31ee-49a7-8223-bd22ad07218d
2452,2020-12-14 18:51:23,2020-12-14 18:53:23,120,SRV,network_delay,COMPLETED,fef408d4-0d93-4bca-be18-cccc61a593d9
2453,2020-12-14 18:43:20,2020-12-14 18:44:50,90,SRV,cpu,COMPLETED,41c8d85e-5e95-46e6-ba48-3b2c33f7e931
2454,2020-12-14 19:00:25,2020-12-14 19:01:25,60,SRV,cpu,FAILED,11f91749-559c-4b1d-9b3a-5ab64827eb64
2455,2020-12-14 18:48:22,2020-12-14 18:49:52,90,GW11,diskspace,COMPLETED,47d0c1b0-b4c5-49e2-9738-f3445202fbdd
2456,2020-12-14 19:00:55,2020-12-14 19:01:55,60,GW111,memory,COMPLETED,32ac82c1-28cd-4100-9180-c9c25a3f9d37
2457,2020-12-14 18:45:51,2020-12-14 18:46:51,60,GW11,network_delay,FAILED,09bdc139-4bc6-4734-933c-19ec1af7cb8e
2458,2020-12-14 18:46:21,2020-12-14 18:47:21,60,GW111,network_delay,COMPLETED,77c55a84-526e-44fb-82e3-b730aee80e23
2459,2020-12-14 18:54:23,2020-12-14 18:55:53,90,GW1,cpu,COMPLETED,92c8dc6a-9311-4467-96ca-f0395896ae2d
2460,2020-12-14 18:55:54,2020-12-14 18:57:54,120,SRV,cpu,COMPLETED,ebed7610-8404-4157-b9ea-813103768b74
2461,2020-12-14 18:53:53,2020-12-14 18:54:53,60,GW1,network_packet_corrupt,FAILED,03edcf4a-8676-46d7-abd5-eed23974d616
2462,2020-12-14 18:53:23,2020-12-14 18:54:23,60,SRV,cpu,COMPLETED,f9c853b8-4148-44fc-abb2-6fa838729401
2463,2020-12-14 18:56:24,2020-12-14 18:58:24,120,GW11,diskspace,FAILED,90b81f09-4098-4664-a348-7c4c01a5d204
2464,2020-12-14 18:46:51,2020-12-14 18:47:51,60,GW1,memory,COMPLETED,916be867-369b-4bd0-97d8-f652eae2bff0
2465,2020-12-14 18:45:21,2020-12-14 18:46:51,90,GW11,network_delay,FAILED,88fe19a9-e31d-4dcb-8269-0568f2c733a2
2466,2020-12-14 18:50:22,2020-12-14 18:52:22,120,GW11,memory,COMPLETED,3a530fca-ff35-4e55-97d9-fec9a5cc4ddf
2467,2020-12-14 18:58:55,2020-12-14 18:59:55,60,GW1,memory,FAILED,bc752614-d0ea-4d9d-9fd3-0e8e15d89a7d
2468,2020-12-14 18:49:22,2020-12-14 18:51:22,120,GW111,network_packet_loss,COMPLETED,cadce351-db47-4efa-8cf8-a39b9a39749b
2469,2020-12-14 18:54:54,2020-12-14 18:56:24,90,GW11,network_packet_loss,COMPLETED,d47e8243-42dd-4595-9065-710070d852a6
2470,2020-12-14 18:42:50,2020-12-14 18:44:20,90,SRV,network_packet_loss,FAILED,784886b2-e427-4349-b6d7-f904384c8dcf
2471,2020-12-14 18:47:22,2020-12-14 18:48:22,60,GW11,cpu,COMPLETED,e44e01e3-9784-40f3-8269-d6deabf5375c
2472,2020-12-14 18:44:21,2020-12-14 18:45:21,60,GW11,diskspace,COMPLETED,2c97f5fc-73fb-45b3-90ec-10a6e1b5993f
2473,2020-12-14 18:42:20,2020-12-14 18:43:50,90,GW1,network_packet_loss,COMPLETED,c41fa673-76e5-4925-92a4-1d410b7b9c5e
2474,2020-12-14 18:50:52,2020-12-14 18:52:52,120,SRV,diskspace,COMPLETED,06d8e145-8687-42ba-969a-faf427fc9b5d
2475,2020-12-14 18:51:53,2020-12-14 18:52:53,60,GW11,diskspace,COMPLETED,d4967888-5245-4a5f-90f5-1ecc2f4ba20c
2476,2020-12-14 18:47:52,2020-12-14 18:48:52,60,GW111,cpu,COMPLETED,fe581316-0da2-474b-b58c-b9539b4525cd
2477,2020-12-14 18:59:25,2020-12-14 19:01:25,120,GW1,network_packet_duplicate,FAILED,78a7b882-b1e5-41c6-9a47-3daf8b73c046
2478,2020-12-14 18:57:24,2020-12-14 18:59:24,120,GW1,memory,COMPLETED,54b295d4-8d3a-4c58-8d44-80c6fe0b2cc3
2479,2020-12-14 18:49:52,2020-12-14 18:51:22,90,GW11,cpu,COMPLETED,6e794af8-56b3-4e46-8e23-5b5f2c196566
2480,2020-12-14 19:04:23,2020-12-14 19:05:53,90,GW11,memory,COMPLETED,ad0859df-306c-4430-80ff-add8ef1b806a
2481,2020-12-14 19:04:53,2020-12-14 19:06:53,120,GW1,memory,COMPLETED,1d74a3ed-50b1-4fa5-a083-d67d0d1dd559
2482,2020-12-14 19:19:28,2020-12-14 19:20:58,90,GW111,network_packet_corrupt,FAILED,a9a244a0-6e67-4e38-8435-71a7f51ae792
2483,2020-12-14 19:08:55,2020-12-14 19:10:55,120,GW1,network_packet_loss,COMPLETED,3b51aec4-7f8d-4db8-8aa8-cf6aecfbc361
2484,2020-12-14 19:12:26,2020-12-14 19:13:56,90,GW1,diskio,COMPLETED,2bd2a327-d5bb-4dcb-8cbd-265785b625c2
2485,2020-12-14 19:11:25,2020-12-14 19:12:55,90,GW111,cpu,COMPLETED,52cca0d7-c519-499d-aa64-e658e7996838
2486,2020-12-14 19:09:55,2020-12-14 19:11:25,90,GW111,diskio,COMPLETED,ccab9eee-3008-4e70-af58-c7586c494aaa
2487,2020-12-14 19:08:24,2020-12-14 19:09:54,90,GW11,network_packet_corrupt,FAILED,4d06e58a-8420-438c-aa55-7b01942b9cfb
2488,2020-12-14 19:07:54,2020-12-14 19:08:54,60,GW111,diskspace,COMPLETED,024726bc-a1bd-46a1-b93e-200756d928e6
2489,2020-12-14 19:22:59,2020-12-14 19:24:29,90,GW111,memory,FAILED,e84c09d9-b83d-4fb9-9d9d-ac96691cf618
